Tỉnh/Thành phố,Tỷ suất,2005,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Sơ bộ 2024
Quảng Trị,Tỷ suất di cư thuần,-3.30,-9.10,-1.00,-7.80,-5.80,-5.10,-4.80,-4.90,-4.70,-2.60,-6.70,0.20,-2.60,-7.30,-6.20,-3.17,-3.00,-4.22,0.72
Sóc Trăng,Tỷ suất nhập cư,2.50,1.60,4.00,1.90,2.80,3.10,2.00,3.20,3.40,1.00,1.20,0.70,0.50,1.20,1.02,0.93,0.72,2.52,2.23
Sóc Trăng,Tỷ suất xuất cư,4.30,8.40,4.20,11.40,12.70,14.80,10.20,9.50,12.00,6.20,6.60,8.30,15.00,16.20,20.32,21.80,15.27,13.31,16.73
Sóc Trăng,Tỷ suất di cư thuần,-1.80,-6.80,-0.20,-9.50,-9.90,-11.70,-8.20,-6.30,-8.60,-5.20,-5.40,-7.70,-14.50,-15.00,-19.30,-20.90,-14.54,-10.79,-14.50
Sơn La,Tỷ suất nhập cư,1.40,2.30,0.80,2.80,2.00,2.70,1.30,2.60,2.00,0.60,0.60,0.40,0.50,0.70,0.24,0.27,0.55,0.25,1.49
Sơn La,Tỷ suất xuất cư,1.70,2.10,2.40,2.30,2.40,1.80,3.40,2.60,3.00,1.90,2.00,1.30,6.00,3.90,7.09,5.08,4.67,4.28,7.32
Sơn La,Tỷ suất di cư thuần,-0.30,0.20,-1.60,0.50,-0.40,0.80,-2.10,0.00,-1.00,-1.30,-1.30,-0.90,-5.50,-3.20,-6.85,-4.81,-4.12,-4.03,-5.82
Thanh Hóa,Tỷ suất nhập cư,2.30,4.90,5.30,1.30,6.80,9.80,5.10,13.30,5.70,3.50,3.20,3.10,1.90,1.10,1.25,0.69,2.08,1.04,3.27
Thanh Hóa,Tỷ suất xuất cư,6.10,8.80,7.60,14.90,13.00,14.50,10.30,11.00,10.10,7.20,3.90,4.80,4.20,8.50,10.14,7.85,6.76,5.62,6.78
Thanh Hóa,Tỷ suất di cư thuần,-3.70,-3.80,-2.30,-13.60,-6.20,-4.60,-5.20,2.30,-4.40,-3.70,-0.70,-1.70,-2.30,-7.50,-8.89,-7.16,-4.68,-4.58,-3.51
Thái Bình,Tỷ suất nhập cư,5.80,9.70,4.80,1.60,2.70,2.30,1.20,2.20,4.70,0.50,1.60,1.10,1.00,1.70,0.66,0.71,0.96,0.52,3.53
Thái Bình,Tỷ suất xuất cư,6.70,14.20,5.90,13.00,11.10,9.40,9.10,8.60,8.60,4.70,2.90,2.50,3.90,7.10,5.05,6.22,3.29,4.58,6.42
Thái Bình,Tỷ suất di cư thuần,-0.90,-4.50,-1.10,-11.40,-8.40,-7.10,-7.90,-6.50,-3.90,-4.20,-1.30,-1.30,-2.90,-5.40,-4.39,-5.51,-2.33,-4.07,-2.89
Thái Nguyên,Tỷ suất nhập cư,5.90,6.10,4.30,6.00,11.50,7.70,4.70,4.10,6.50,3.50,2.90,2.80,3.00,6.90,1.01,1.74,0.78,1.30,3.75
Thái Nguyên,Tỷ suất xuất cư,5.80,5.60,5.40,7.90,6.90,9.70,7.20,8.50,7.80,4.90,3.70,3.10,2.90,4.90,5.59,4.47,3.21,3.49,4.01
Thái Nguyên,Tỷ suất di cư thuần,0.10,0.40,-1.10,-1.90,4.60,-2.00,-2.50,-4.40,-1.30,-1.40,-0.70,-0.30,0.10,2.00,-4.58,-2.73,-2.43,-2.19,-0.26
Tiền Giang,Tỷ suất nhập cư,5.20,5.10,6.50,3.10,9.00,8.50,8.10,9.80,7.60,4.30,5.30,3.70,4.40,2.70,4.12,3.71,3.54,2.48,3.63
Tiền Giang,Tỷ suất xuất cư,5.30,8.90,7.20,11.70,9.20,9.50,9.40,6.50,7.30,5.30,3.20,3.50,5.10,7.70,7.55,8.73,3.61,4.74,9.33
Tiền Giang,Tỷ suất di cư thuần,-0.10,-3.90,-0.70,-8.60,-0.20,-1.00,-1.30,3.30,0.30,-1.00,2.10,0.30,-0.80,-5.00,-3.42,-5.02,-0.07,-2.27,-5.71
TP. Hồ Chí Minh,Tỷ suất nhập cư,19.10,30.80,21.20,31.30,26.20,25.00,14.80,16.50,16.90,10.40,10.70,8.50,9.30,18.30,21.91,25.40,10.89,10.63,15.09
TP. Hồ Chí Minh,Tỷ suất xuất cư,5.00,8.60,6.60,4.20,7.80,13.50,7.20,10.30,11.40,5.70,4.10,3.20,3.20,3.10,3.94,3.59,3.67,3.80,6.00
TP. Hồ Chí Minh,Tỷ suất di cư thuần,14.00,22.20,14.60,27.10,18.40,11.50,7.60,6.20,5.50,4.60,6.60,5.30,6.10,15.20,17.97,21.80,7.23,6.83,9.09
Trà Vinh,Tỷ suất nhập cư,2.00,3.70,7.10,2.30,5.00,11.40,4.00,9.50,7.40,2.80,1.40,2.00,1.20,1.70,0.78,1.64,1.08,1.40,2.86
Trà Vinh,Tỷ suất xuất cư,2.70,8.00,2.70,14.50,9.10,12.70,8.70,7.30,12.40,5.50,3.90,3.10,12.40,10.60,22.27,12.85,10.23,11.51,12.81
Trà Vinh,Tỷ suất di cư thuần,-0.70,-4.30,4.40,-12.10,-4.10,-1.30,-4.70,2.20,-5.00,-2.70,-2.50,-1.10,-11.20,-8.90,-21.49,-11.21,-9.15,-10.11,-9.95
Tuyên Quang,Tỷ suất nhập cư,2.80,2.60,3.90,2.40,2.80,3.70,2.10,3.30,3.90,1.40,1.40,1.20,1.50,1.60,1.44,3.29,0.70,0.31,3.75
Tuyên Quang,Tỷ suất xuất cư,3.40,6.00,4.40,8.20,4.70,13.50,3.50,5.10,6.40,3.80,3.30,2.50,4.60,9.30,12.08,12.20,7.65,8.28,7.49
Tuyên Quang,Tỷ suất di cư thuần,-0.60,-3.30,-0.50,-5.90,-1.90,-9.80,-1.40,-1.80,-2.40,-2.40,-1.90,-1.30,-3.10,-7.60,-10.64,-8.92,-6.95,-7.97,-3.74
Tây Ninh,Tỷ suất nhập cư,2.60,3.30,1.50,3.50,3.30,5.80,3.90,3.60,5.70,1.80,3.00,0.60,1.10,2.90,5.98,7.35,5.67,4.05,2.68
Tây Ninh,Tỷ suất xuất cư,6.80,8.20,6.80,7.40,7.20,7.50,3.90,6.30,6.50,4.20,3.80,1.50,1.90,4.50,6.53,3.63,1.72,2.46,3.23
Tây Ninh,Tỷ suất di cư thuần,-4.20,-5.00,-5.30,-3.90,-3.90,-1.70,0.00,-2.70,-0.80,-2.40,-0.70,-0.80,-0.80,-1.50,-0.55,3.73,3.95,1.59,-0.55
Vĩnh Long,Tỷ suất nhập cư,2.40,2.60,1.90,4.50,4.20,7.60,8.00,9.90,5.60,2.50,4.30,3.90,3.20,3.30,4.66,3.10,4.84,3.34,5.06
Vĩnh Long,Tỷ suất xuất cư,4.50,7.70,5.80,14.90,17.60,11.50,9.30,7.20,10.60,7.70,3.50,7.80,4.00,10.90,11.99,10.28,6.29,7.82,6.87
Vĩnh Long,Tỷ suất di cư thuần,-2.10,-5.20,-3.90,-10.40,-13.40,-3.90,-1.30,2.70,-4.90,-5.20,0.80,-3.90,-0.80,-7.70,-7.33,-7.18,-1.46,-4.49,-1.80
Vĩnh Phúc,Tỷ suất nhập cư,2.50,2.40,3.80,4.50,4.80,4.30,2.90,6.40,4.90,2.80,2.40,1.70,2.00,2.50,2.16,2.31,1.45,2.53,4.91
Vĩnh Phúc,Tỷ suất xuất cư,3.80,6.30,7.20,10.20,7.20,16.00,4.00,6.80,4.50,4.30,2.40,1.40,1.20,4.80,2.80,2.14,1.88,3.51,3.97
Vĩnh Phúc,Tỷ suất di cư thuần,-1.30,-3.90,-3.40,-5.70,-2.40,-11.70,-1.10,-0.50,0.40,-1.40,0.00,0.30,0.80,-2.30,-0.64,0.17,-0.43,-0.98,0.95
Yên Bái,Tỷ suất nhập cư,2.30,3.80,3.60,2.10,3.40,4.40,1.80,4.00,4.40,2.20,1.40,1.30,2.10,1.60,2.17,1.54,1.60,1.45,2.10
Yên Bái,Tỷ suất xuất cư,3.80,3.20,2.60,6.30,4.10,7.40,4.60,7.40,5.70,3.30,3.30,2.70,3.60,6.10,7.33,8.08,8.17,6.39,4.52
Yên Bái,Tỷ suất di cư thuần,-1.60,0.60,1.00,-4.10,-0.70,-3.00,-2.80,-3.50,-1.40,-1.10,-1.90,-1.40,-1.50,-4.50,-5.16,-6.54,-6.57,-4.93,-2.42
Điện Biên,Tỷ suất nhập cư,2.60,5.30,2.90,3.20,3.60,3.90,3.40,4.70,4.40,2.00,1.10,1.30,0.80,1.10,0.31,0.69,0.27,0.59,2.15
Điện Biên,Tỷ suất xuất cư,0.90,3.70,3.70,3.90,1.30,2.10,3.60,4.50,2.70,1.40,1.70,3.20,1.40,3.60,4.10,7.36,3.65,4.33,5.12
Điện Biên,Tỷ suất di cư thuần,1.70,1.50,-0.80,-0.60,2.30,1.80,-0.20,0.20,1.70,0.60,-0.60,-1.90,-0.50,-2.50,-3.79,-6.66,-3.37,-3.74,-2.97
Đà Nẵng,Tỷ suất nhập cư,8.60,13.60,12.00,20.10,29.80,22.80,17.50,15.50,14.00,11.60,12.30,7.00,6.60,16.70,13.70,18.93,10.41,15.78,18.96
Đà Nẵng,Tỷ suất xuất cư,4.70,6.00,5.50,4.80,3.40,7.90,6.30,9.70,13.80,6.70,5.80,2.70,1.90,3.00,2.67,5.41,4.62,2.47,7.32
Đà Nẵng,Tỷ suất di cư thuần,3.80,7.60,6.50,15.30,26.40,14.90,11.20,5.80,0.20,4.90,6.50,4.30,4.70,13.70,11.03,13.51,5.80,13.31,11.64
Đắk Lắk,Tỷ suất nhập cư,4.30,6.10,3.70,6.10,6.90,7.70,8.40,9.70,3.70,2.50,2.70,2.30,1.20,2.00,0.86,1.18,1.75,1.52,3.86
Đắk Lắk,Tỷ suất xuất cư,7.50,9.70,7.10,8.30,8.80,12.30,7.80,8.50,6.10,4.50,4.90,3.00,4.00,6.20,10.50,6.89,7.65,4.34,5.31
Đắk Lắk,Tỷ suất di cư thuần,-3.20,-3.60,-3.40,-2.20,-1.90,-4.60,0.60,1.20,-2.40,-2.00,-2.20,-0.60,-2.80,-4.20,-9.64,-5.70,-5.90,-2.83,-1.45
Đắk Nông,Tỷ suất nhập cư,11.40,9.40,8.90,18.90,7.30,5.70,42.30,18.40,42.70,3.80,1.50,2.10,2.60,6.50,3.11,4.61,1.69,1.07,4.20
Đắk Nông,Tỷ suất xuất cư,1.50,4.50,3.00,5.70,3.20,10.70,6.10,6.70,7.10,4.90,6.20,4.40,5.30,5.60,10.66,8.12,4.23,6.86,8.17
Đắk Nông,Tỷ suất di cư thuần,9.90,4.90,5.90,13.20,4.10,-5.00,36.20,11.70,35.60,-1.10,-4.80,-2.30,-2.80,0.90,-7.55,-3.51,-2.54,-5.79,-3.96
Đồng Nai,Tỷ suất nhập cư,3.00,11.20,12.30,20.80,27.20,31.40,18.50,14.60,23.60,20.40,16.50,4.50,6.80,13.30,12.21,9.50,7.75,5.41,6.65
Đồng Nai,Tỷ suất xuất cư,6.00,10.60,9.70,7.60,10.80,9.30,6.00,7.90,11.70,6.20,5.30,3.90,1.80,4.60,3.98,8.80,3.15,2.91,5.26
Đồng Nai,Tỷ suất di cư thuần,-3.10,0.60,2.50,13.20,16.40,22.10,12.50,6.70,11.90,14.10,11.20,0.60,5.00,8.70,8.23,0.60,4.60,2.50,1.38
Đồng Tháp,Tỷ suất nhập cư,2.30,2.30,2.00,2.50,4.10,5.80,2.50,3.80,3.20,1.80,1.20,0.70,2.50,1.60,2.43,1.79,1.29,3.33,3.87
Đồng Tháp,Tỷ suất xuất cư,5.70,8.60,5.10,11.50,10.70,11.10,8.80,9.50,9.60,9.10,7.60,7.00,6.20,12.80,10.10,25.48,8.50,7.37,7.45
Đồng Tháp,Tỷ suất di cư thuần,-3.40,-6.30,-3.10,-9.10,-6.60,-5.40,-6.30,-5.70,-6.40,-7.30,-6.40,-6.30,-3.70,-11.20,-7.67,-23.69,-7.21,-4.05,-3.58
